	id	filename	md5	size	state
1856	74055529-d511-49df-bed5-049fb5c69ba0	TCGA-G6-A8L8-01Z-00-DX1.32E022BA-9959-4E2F-9D9D-AEEB5B7E7E9F.svs	d09dec730ccd0806076cf5e7bde22b36	1857519329	live
1857	11ead9a0-58fe-4a72-9b7f-507485607b7b	TCGA-T7-A92I-01Z-00-DX1.3B036C1D-F8A7-475F-9830-C0972AD3889F.svs	9df696dbb8b32f3d160fccc6c9466bbc	1503952446	live
1858	8a202633-10b3-421b-88d5-46c788ce6244	TCGA-T7-A92I-01Z-00-DX3.FC717D92-13BD-4968-8E82-0CC53EB6D5D1.svs	40bc619398cb6ce4cc7875a8ed0bfaa5	1460679220	live
1859	f2e4b143-c544-46ac-9c95-aa5758d25ca7	TCGA-A3-A8CQ-01Z-00-DX1.78DA0827-5FB8-4B9F-A845-22F85830B5FB.svs	cc834c74a6315ad0a2c87e3cb7a9d967	118398026	live
2133	ce0727ce-917f-4e6e-a854-195da82f65fb	TCGA-CJ-4905-01Z-00-DX1.D9E4CA77-5766-43EA-83BA-1C70E28661C1.svs	8e6da4c0191187a098a077597e69814f	1138730383	live
2134	9916293b-a69c-4ca0-84db-37d692331dac	TCGA-BP-5177-01Z-00-DX1.9c4f716d-a397-4deb-a760-4419f08e7182.svs	ebe97841f04860a4ea414b23862dbf74	863526262	live
2135	65a66bb6-2a25-4b12-aa19-421fc634454a	TCGA-BP-5173-01Z-00-DX1.2f2d1b0c-7579-4c77-bccd-04cbf0957897.svs	582c816653c998fdec98505adddbcb8d	1404626486	live
2136	7cba9deb-07c2-4bb6-afb4-2e4cad87686e	TCGA-BP-5194-01Z-00-DX1.396df9e6-7305-4e25-9c15-64bbc431e568.svs	f715a343dd24da3db9f1cc620b016572	1347995298	live
2205	2e79acf4-8026-464f-a62e-5042ed2f2af1	TCGA-BP-4999-01Z-00-DX1.e78eaded-4e89-4bcf-b3fe-3e7b8db7f2c2.svs	e1cb26774cf1d4f4a73681b6807e74e1	869346490	live
2206	8c64c6f8-41a8-40cb-8003-0f40465750df	TCGA-BP-4992-01Z-00-DX1.3f676d40-00de-4eb4-971d-6b93ed165cf5.svs	2281e900f6543a5552a88c9905c504b5	1016669476	live
2207	c69cc5ae-6172-4a7d-bfab-d9962f4f7981	TCGA-B0-5085-01Z-00-DX1.29c82ff0-9e4d-477f-a8d9-8931c69e58f8.svs	9416a9c95ce6dd5806920ae4202a0b55	431121939	live
2208	c98a67d6-8999-494a-9e8f-8c31d59b39bf	TCGA-BP-4968-01Z-00-DX1.e2dfdd69-2fc4-4ed9-96aa-ad88424d2989.svs	bae97cae6b70d5c28bae8b8d1ae04e5f	1253768140	live
2209	785076f8-a94c-43c6-9ad3-45689193ee82	TCGA-BP-4972-01Z-00-DX1.912c5a3d-2c86-4c39-8c12-dcc0a18440e7.svs	2d28594bc2553193bd36154975ea3aa3	1124613428	live
2210	c08bacd3-b7d6-4be8-95d3-cf32ab8c1247	TCGA-B0-5077-01Z-00-DX1.f2aac4d2-8db1-4f99-855e-705ac1eddbef.svs	ce1c1072384bacf32b912abd0c447edc	560075717	live
2211	6c04164c-e2b3-4f73-b5d0-dc85b4c2fc4a	TCGA-BP-4995-01Z-00-DX1.e8ebf283-46f9-4d1f-a8a6-11c24d8fad46.svs	093f3e7cb83a840def5b124a4786dab6	1953693862	live
2212	3af35a95-2bb0-48bb-b501-3c16489badb7	TCGA-B0-5081-01Z-00-DX1.2fed8120-8e9c-4a23-bd1b-645f91450464.svs	a811da00c82e85b7ac358d1e517f2125	1353995383	live
2213	df2c88e1-282a-4c29-9144-189b1e778186	TCGA-BP-5007-01Z-00-DX1.3d9c2588-3310-4fbc-8bc0-7185e9b0d83b.svs	9aed2c67ad5f4ac76c3df0beb01b3855	1070947112	live
2214	a993b62d-cac5-4ed6-be57-8a489b18ecad	TCGA-BP-4983-01Z-00-DX1.6fe545db-0aee-49cc-93be-b87e9313b9d1.svs	5bd7d1cda4754dc93a3ba72a2d6179b3	1505647414	live
2215	e682bfbb-686a-49b3-9b06-9f34ef7ba13e	TCGA-BP-4973-01Z-00-DX1.2f753bb4-d7f4-43fc-994a-f076e6d10c50.svs	3e86f066ae31c88d99b96ec1f30ec483	1179299530	live
2258	86ae6d80-a899-4d3d-beda-724227970ff1	TCGA-BP-5190-01Z-00-DX1.1bc4a76e-f264-45fc-ad34-6c77593c4cc4.svs	ef2e036665741297bcfcf41089b956bf	971001392	live
2259	4a75282a-8e57-43da-a9c9-1381f56cce03	TCGA-CJ-4913-01Z-00-DX1.47D39794-A772-41CA-8921-65B7FD5C6006.svs	2ae1f321a70e0f9de892f026501cebdd	1599505503	live
2260	eb9a64a3-60a9-476e-a0ba-0c43236c46db	TCGA-BP-5174-01Z-00-DX1.d6f8427f-fbbe-4582-a020-ede5675a7e76.svs	84e07d410bfd1124da5fb1622cbed597	1063285836	live
2261	f81c2108-9fc4-427e-b581-d3487a13f15b	TCGA-BP-5181-01Z-00-DX1.cc8df798-7f23-43a8-abb4-96e84afa2271.svs	eb1f4ba1b7f38bb205a4b3d9ebfb4299	856145486	live
2262	3a1962a8-592d-4ad6-bf91-9b517daa9c51	TCGA-CJ-4908-01Z-00-DX1.3B9E62AC-B67F-4AAC-9255-8A1EB3A78473.svs	357df38109195f21a0480b9e6ed5b10a	957778657	live
